frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
258,4511,[718.9829711914062 622.1395263671875 1040.0240478515625 898.4469604492188],[812.3670043945312 784.1688232421875 920.6278076171875 821.1267700195312],0.286840558052063,IF12DLM,0.5525825549130862
259,4511,[717.9697265625 621.8092651367188 1038.8291015625 899.4644775390625],[811.2540893554688 783.81640625 922.3910522460938 823.3153076171875],0.37487080693244934,IF12DLM,0.9696427346223037
259,4513,[100.56318664550781 621.173583984375 625.2521362304688 945.918212890625],[217.21083068847656 757.829345703125 336.4837951660156 792.1988525390625],0.18192808330059052,BI78MKN,0.8097300529816837
260,4511,[717.6205444335938 621.4255981445312 1041.2274169921875 901.3468627929688],[816.2064208984375 785.9364624023438 922.7488403320312 820.012451171875],0.16481424868106842,IF12DLM,0.96581954610345
260,4513,[84.33805847167969 621.6179809570312 621.9734497070312 951.6502685546875],[194.84866333007812 757.4730224609375 321.7206726074219 795.150390625],0.16705167293548584,BI78MKN,0.6096086305974332
261,4511,[717.1754760742188 620.8384399414062 1042.723388671875 901.9389038085938],[815.51806640625 786.6615600585938 922.3607177734375 818.0087890625],0.2098756730556488,IF12DLM,0.9310090169396062
261,4513,[72.99776458740234 621.4511108398438 620.477294921875 954.7568969726562],[184.835205078125 757.6900634765625 312.40869140625 799.516357421875],0.10163963586091995,BI78MKN,0.4716040793489876
262,4511,[716.6507568359375 620.89990234375 1043.852783203125 901.9864501953125],[815.3035888671875 787.9722900390625 924.8003540039062 816.9127197265625],0.1555936336517334,IF12DLM,0.9944919868145953
262,4513,[61.021148681640625 620.8876342773438 615.5613403320312 960.1349487304688],[169.65280151367188 760.3807373046875 302.46539306640625 801.8292236328125],0.3596370816230774,BI78MKN,0.7183457006515184
263,4511,[715.7691650390625 620.4088745117188 1045.8353271484375 902.6021728515625],[815.5594482421875 786.1328125 925.1329345703125 826.0585327148438],0.4995732307434082,IF12DLM,0.8813189592434246
263,4513,[37.92985534667969 620.19921875 610.0577392578125 965.5326538085938],[146.44955444335938 762.28173828125 281.74005126953125 804.0390625],0.3807307183742523,BI78MKN,0.8840790759413824
264,4511,[715.2681274414062 620.2222290039062 1046.7010498046875 902.6116333007812],[816.5181884765625 785.1373901367188 923.8533935546875 826.7843627929688],0.46399566531181335,IF12DLM,0.9933786071147611
264,4513,[22.87631607055664 619.9251708984375 607.6414794921875 968.377685546875],[141.86294555664062 766.125 276.7970275878906 803.855224609375],0.3855290710926056,BI78MKN,0.2817594240213435
265,4513,[6.183032035827637 618.103271484375 602.263427734375 973.7149047851562],[121.21513366699219 765.7413330078125 261.5736999511719 808.2491455078125],0.48276451230049133,BI78MKN,0.6204340410757417
265,4511,[716.168212890625 620.1942138671875 1046.323974609375 902.9475708007812],[817.6702880859375 790.5825805664062 927.5662841796875 826.1412963867188],0.17186161875724792,IF12DLM,0.9857030137487566
266,4511,[717.4690551757812 620.2067260742188 1048.5452880859375 903.6099243164062],[816.7052001953125 792.2012329101562 929.782958984375 826.640380859375],0.17932464182376862,IF12DLM,0.9670918171916463
266,4513,[0.0 616.0510864257812 598.2108764648438 976.9822387695312],[95.78397369384766 765.7446899414062 242.50035095214844 814.3500366210938],0.14863188564777374,BI78MKN,0.6683807522097507
267,4511,[717.113525390625 620.1509399414062 1049.6534423828125 903.8992919921875],[817.6773681640625 792.175048828125 930.1905517578125 826.9030151367188],0.18234646320343018,IF12DLM,0.9963799506687449
267,4513,[0.0 614.7047729492188 596.269287109375 978.9754638671875],[90.91267395019531 766.6883544921875 236.75999450683594 812.9675903320312],0.1251712590456009,PI78MKN,0.6531896564303086
267,4514,[506.03533935546875 631.5256958007812 722.113525390625 829.1560668945312],[558.1820068359375 715.299560546875 617.519775390625 734.3091430664062],0.1057094931602478,X51WEB,0.3261885956724484
268,4511,[717.40966796875 619.602294921875 1049.513671875 905.0464477539062],[817.2848510742188 792.73486328125 930.4027099609375 827.0169067382812],0.2178145945072174,IF12DLM,0.8703871053989563
268,4513,[0.0 614.6336059570312 592.1875610351562 981.9803466796875],[81.0406265258789 774.3814086914062 227.44171142578125 813.388671875],0.16015267372131348,BI78MKN,0.5495303163675207
269,4511,[717.4411010742188 619.7973022460938 1049.6842041015625 905.7883911132812],[816.7508544921875 792.601318359375 931.1815185546875 828.0513916015625],0.2766726016998291,IF12DLM,0.9997382986052872
269,4513,[0.0 614.2052001953125 586.6699829101562 981.8096313476562],[56.9315071105957 775.485107421875 209.24798583984375 815.1304321289062],0.1927170306444168,BI78MKN,0.6068107717366138
269,4514,[496.64654541015625 630.4374389648438 719.4053344726562 830.8167114257812],[552.7852172851562 714.9585571289062 613.9620361328125 735.3380126953125],0.14345864951610565,G10IEB,0.34537753592203424
270,4511,[717.149658203125 620.0950927734375 1050.975830078125 907.085205078125],[813.4304809570312 787.6386108398438 932.6199951171875 828.526123046875],0.37717869877815247,IF12DLM,0.999587882388033
270,4513,[0.0 613.6486206054688 583.7543334960938 981.5841064453125],[47.96526336669922 775.5238037109375 195.15042114257812 817.3943481445312],0.1084173172712326,JI78UKN,0.42393399683110783
271,4513,[0.0 613.3257446289062 579.0743408203125 987.0223388671875],[19.199066162109375 769.885986328125 184.76055908203125 823.1420288085938],0.48356807231903076,JI78UKN,0.4546210257094684
271,4511,[715.1435546875 619.2490234375 1050.861572265625 907.2265014648438],[812.9781494140625 787.9096069335938 932.8817138671875 829.1883544921875],0.37236955761909485,IF12DLM,0.9995655311221769
